time[ISO-UTC],xPos[m],yPos[m],Latitude[deg],Longitude[deg],speed[km/h],hr[bpm],numSatFix[-],hdop[-]
20200203T133522600,-150.547160,-54.752291,47.029624,8.287883,8.411400,NaN,NaN,NaN
20200203T133522700,-150.319101,-54.741179,47.029624,8.287886,8.470800,NaN,NaN,NaN
20200203T133522800,-150.007420,-54.718950,47.029624,8.287891,8.620560,NaN,NaN,NaN
20200203T133522900,-149.794565,-54.730074,47.029624,8.287893,8.608680,NaN,NaN,NaN
20200203T133523000,-149.604515,-54.696724,47.029624,8.287896,8.602560,NaN,NaN,NaN
20200203T133523100,-149.308036,-54.618906,47.029625,8.287900,8.668440,NaN,NaN,NaN
20200203T133523200,-149.079975,-54.529967,47.029626,8.287903,8.740800,NaN,NaN,NaN
20200203T133523300,-148.791099,-54.474384,47.029626,8.287907,8.923320,NaN,NaN,NaN
20200203T133523400,-148.563039,-54.407682,47.029627,8.287910,9.063000,NaN,NaN,NaN
20200203T133523500,-148.319775,-54.385452,47.029627,8.287913,9.187560,NaN,NaN,NaN
20200203T133523600,-148.076512,-54.352104,47.029627,8.287916,9.141480,NaN,NaN,NaN
20200203T133523700,-147.909268,-54.329872,47.029628,8.287918,9.080640,NaN,NaN,NaN
20200203T133523800,-147.688810,-54.296523,47.029628,8.287921,8.947080,NaN,NaN,NaN
20200203T133523900,-147.567176,-54.196464,47.029629,8.287923,8.748360,NaN,NaN,NaN
20200203T133524000,-147.369524,-54.151997,47.029629,8.287925,8.605080,NaN,NaN,NaN
20200203T133524100,-147.156667,-54.074176,47.029630,8.287928,8.500320,NaN,NaN,NaN
20200203T133524200,-146.898199,-54.007475,47.029630,8.287931,8.484840,NaN,NaN,NaN
20200203T133524300,-146.632129,-53.951891,47.029631,8.287935,8.365320,NaN,NaN,NaN
20200203T133524400,-146.381262,-53.862953,47.029632,8.287938,8.357040,NaN,NaN,NaN
20200203T133524500,-146.145599,-53.762897,47.029633,8.287941,8.439840,NaN,NaN,NaN
20200203T133524600,-145.909934,-53.618369,47.029634,8.287945,8.475840,NaN,NaN,NaN
20200203T133524700,-145.651464,-53.473841,47.029635,8.287948,8.580600,NaN,NaN,NaN
20200203T133524800,-145.392994,-53.329314,47.029637,8.287951,8.823960,NaN,NaN,NaN
20200203T133524900,-145.134525,-53.229258,47.029637,8.287955,9.165240,NaN,NaN,NaN
20200203T133525000,-144.936872,-53.162555,47.029638,8.287957,9.279720,NaN,NaN,NaN
20200203T133525100,-144.678403,-53.062499,47.029639,8.287961,9.411480,NaN,NaN,NaN
20200203T133525200,-144.518760,-52.973559,47.029640,8.287963,9.462600,NaN,NaN,NaN
20200203T133525300,-144.275493,-52.829031,47.029641,8.287966,9.502920,NaN,NaN,NaN
20200203T133525400,-144.093043,-52.684501,47.029642,8.287968,9.444600,NaN,NaN,NaN
20200203T133525500,-143.902991,-52.551090,47.029643,8.287971,9.407520,NaN,NaN,NaN
20200203T133525600,-143.674928,-52.406562,47.029645,8.287974,9.469800,NaN,NaN,NaN
20200203T133525700,-143.393655,-52.350978,47.029645,8.287978,9.421560,NaN,NaN,NaN
20200203T133525800,-143.135185,-52.228686,47.029646,8.287981,9.345240,NaN,NaN,NaN
